X_obs,X_true,x_noise,x_bias,a,y,split,domain_id,env_range_start,env_range_end
-4.490252788385994,-3.6663823962379407,-0.8238703921480534,1.0020621057516548,0,2.505155264379137,train,0,-4.0,-3.2
-3.2346447700208985,-3.4237404052462734,0.18909563522537506,0.5568382359905121,1,3.787401396890944,train,0,-4.0,-3.2
-3.492212111595104,-3.999908500146124,0.5076963885510201,1.513485367688312,1,1.3975167623503166,train,0,-4.0,-3.2
-4.27384350639372,-3.758133941894528,-0.5157095644991918,1.1564334396917144,0,2.891083599229286,train,0,-4.0,-3.2
-3.672267700147845,-3.8825952873463097,0.21032758719846442,1.350055972174048,0,3.37513993043512,train,0,-4.0,-3.2
-4.713499170927421,-3.926129124184962,-0.787370046742459,1.4129944198393234,1,1.7475880092806269,train,0,-4.0,-3.2
-3.874209136457494,-3.8509918308978635,-0.023217305559630672,1.3027560247462195,1,2.094317963952064,train,0,-4.0,-3.2
-4.693014831187539,-3.723551418365562,-0.9694634128219769,1.099322636002778,1,2.6543798637744414,train,0,-4.0,-3.2
-3.009735395674066,-3.682586020615464,0.6728506249413984,1.0299755147313034,1,2.825684922581262,train,0,-4.0,-3.2
-3.323606290035218,-3.5689466127973146,0.24534032276209666,0.8289283708339693,1,3.2752118501640926,train,0,-4.0,-3.2
-3.679414562002831,-3.664644388477364,-0.014770173525467013,0.9990523481157018,1,2.899235138179071,train,0,-4.0,-3.2
-3.9169213711840882,-3.4518243996825926,-0.46509697150149576,0.6105586556671055,1,3.6942456547899853,train,0,-4.0,-3.2
-3.07218464211952,-3.836438200214786,0.764253558095266,1.280533606813444,0,3.20133401703361,train,0,-4.0,-3.2
-2.1172450013344033,-3.297506050887244,1.1802610495528407,0.31056496365695896,1,4.168237169573821,train,0,-4.0,-3.2
-5.0928790441097105,-3.978089925441659,-1.1147891186680512,1.4846012317524797,1,1.5019207671159562,train,0,-4.0,-3.2
-2.721927573585586,-3.4636259918572785,0.7416984182716921,0.6329920514092824,1,3.6542255715421423,train,0,-4.0,-3.2
-2.689565706216955,-3.6661561581062987,0.9765904518893438,1.0016704938917638,1,2.893073442167778,train,0,-4.0,-3.2
-3.3502411192987136,-3.553048137243399,0.20280701794468545,0.7998875193313557,0,1.9997187983283893,train,0,-4.0,-3.2
-4.607251268524925,-3.887690449123813,-0.7195608194011115,1.3575567559588861,1,1.9263244697907547,train,0,-4.0,-3.2
-3.3235116182056843,-3.841518808732097,0.5180071905264129,1.2883224116375651,1,2.1372332007358943,train,0,-4.0,-3.2
-3.467956526306461,-3.3594043450595708,-0.10855218124689027,0.4321870751100898,0,1.0804676877752244,train,0,-4.0,-3.2
-3.5877431161004365,-3.225390739424482,-0.3623523766759544,0.16740009381061588,0,0.4185002345265397,train,0,-4.0,-3.2
-4.487295538872782,-3.7492606574726057,-0.738034881400177,1.1419089763059165,1,2.5445782734995275,train,0,-4.0,-3.2
-3.1158194098788194,-3.4461419074645487,0.33032249758572924,0.5997264038005633,0,1.4993160095014082,train,0,-4.0,-3.2
-2.823204558611561,-3.2988886781631694,0.4756841195516086,0.3132963782531934,1,4.164415082312464,train,0,-4.0,-3.2
-3.6584331070047975,-3.2843146691969225,-0.37411843780787496,0.2844759554979005,0,0.7111898887447512,train,0,-4.0,-3.2
-3.619618828660155,-3.9319646309041776,0.3123458022440225,1.4212300755141196,1,1.7202211084375987,train,0,-4.0,-3.2
-4.6553610071875795,-3.968756173413694,-0.6866048337738856,1.4720282668129514,1,1.5463682161303816,train,0,-4.0,-3.2
-3.383019045225538,-3.864135664348345,0.4811166191228068,1.3225887757619008,0,3.306471939404752,train,0,-4.0,-3.2
-3.2695456182019824,-3.29748599725647,0.027940379054487322,0.3105253428297064,0,0.776313357074266,train,0,-4.0,-3.2
-4.0332643960779695,-3.92132253293356,-0.11194186314440926,1.4061747222277636,1,1.7700849279201658,train,0,-4.0,-3.2
-3.7241614235134453,-3.6631138999959583,-0.06104752351748713,0.9963994584105358,1,2.9054663791215845,train,0,-4.0,-3.2
-2.7123566816760776,-3.2336883758795985,0.5213316942035208,0.18393118127348837,1,4.335864017107163,train,0,-4.0,-3.2
-3.1232207881025817,-3.5734677720215866,0.45024698391900486,0.8371489739768412,1,3.258097672265869,train,0,-4.0,-3.2
-3.128819114227996,-3.4464983088396215,0.3176791946116255,0.6004063668410168,1,3.7121386598789137,train,0,-4.0,-3.2
-3.664966769196718,-3.7475874951951496,0.08262072599843165,1.1391601079529232,1,2.5517761359559907,train,0,-4.0,-3.2
-3.4041065811071096,-3.450799257854733,0.04669267674762355,0.6086059262327007,1,3.697697779138312,train,0,-4.0,-3.2
-2.9612713052829873,-3.332299462482102,0.3710281571991147,0.3791058741388501,0,0.9477646853471253,train,0,-4.0,-3.2
-3.8458726426174037,-3.9853693781246466,0.13949673550724273,1.4943172531023816,0,3.735793132755954,train,0,-4.0,-3.2
-2.990353703925335,-3.3998845480440263,0.40953084411869106,0.5108589631632815,0,1.2771474079082037,train,0,-4.0,-3.2
-3.3949811929856404,-3.2089111288748042,-0.186070064110836,0.1345352828343013,0,0.33633820708575324,train,0,-4.0,-3.2
-4.862370134960412,-3.4014674764961286,-1.4609026584642832,0.5139191599790495,1,3.8591612947174037,train,0,-4.0,-3.2
-3.1523500452328275,-3.7756448063484758,0.6232947611156484,1.1848283260478412,0,2.9620708151196027,train,0,-4.0,-3.2
-2.056388749054255,-3.3685765372388095,1.3121877881845545,0.4500795998062511,0,1.1251989995156277,train,0,-4.0,-3.2
-3.652600528596737,-3.9174191947378865,0.26481866614114924,1.4006126692969654,1,1.7883241674530508,train,0,-4.0,-3.2
-3.701778319029376,-3.641685179059276,-0.060093139970099865,0.959013470580928,1,2.991990076765807,train,0,-4.0,-3.2
-3.3549904438631435,-3.2731235975255237,-0.08186684633761981,0.2623040315545191,1,4.234323319733587,train,0,-4.0,-3.2
-3.8365411939659424,-3.7651086813010566,-0.07143251266488593,1.1677863646856361,0,2.91946591171409,train,0,-4.0,-3.2
-3.7593340841509186,-3.769779729130921,0.010445644980002758,1.175357795484248,0,2.93839448871062,train,0,-4.0,-3.2
-4.569188379553511,-3.895977142305378,-0.673211237248133,1.3696805590411814,1,1.8880237160877031,train,0,-4.0,-3.2
-4.294763108455899,-3.9845064337037623,-0.31025667475213664,1.4931695921543335,1,1.4712891437819609,train,0,-4.0,-3.2
-4.055147670238245,-3.4569315736480872,-0.5982160965901576,0.6202773947835737,0,1.5506934869589342,train,0,-4.0,-3.2
-3.681418010367291,-3.830697507199953,0.14927949683266228,1.2716930984073533,0,3.1792327460183833,train,0,-4.0,-3.2
-3.965547363924737,-3.787562672502219,-0.17798469142251763,1.203946594869037,0,3.0098664871725926,train,0,-4.0,-3.2
-3.3096146781889533,-3.6067414725757296,0.29712679438677625,0.8971116281970298,1,3.1301193834948964,train,0,-4.0,-3.2
-4.062131859751836,-3.9573099639063356,-0.10482189584550057,1.4564347836239417,0,3.6410869590598542,train,0,-4.0,-3.2
-2.9489048029136447,-3.54070591560639,0.5918011126927452,0.7772028990932642,0,1.9430072477331606,train,0,-4.0,-3.2
-3.754496799274087,-3.882617140075352,0.12812034080126505,1.350088217394435,1,1.9497079799173187,train,0,-4.0,-3.2
-2.2141357330955325,-3.528555570477373,1.31441983738184,0.7547552807033059,0,1.8868882017582647,train,0,-4.0,-3.2
-4.5780098657179105,-3.440193311983255,-1.1378165537346554,0.5883661513254594,1,3.7331841476332963,train,0,-4.0,-3.2
-4.306282469890684,-3.918132456937739,-0.38815001295294493,1.4016306266014198,0,3.5040765665035494,train,0,-4.0,-3.2
-3.1278630747551186,-3.6687552097443454,0.5408921349892267,1.006166285665272,0,2.51541571416318,train,0,-4.0,-3.2
-1.9274844497339654,-3.444479873817804,1.5169954240838388,0.5965544758635188,1,3.7188921056548754,train,0,-4.0,-3.2
-3.817837451007754,-3.668656584378478,-0.14918086662927602,1.0059958091906747,1,2.8828676576279206,train,0,-4.0,-3.2
-3.9338358369360966,-3.9600372328431304,0.02620139590703352,1.4601676093848976,0,3.650419023462244,train,0,-4.0,-3.2
-3.7070714207757542,-3.571282875267591,-0.1357885455081634,0.8331784090936717,1,3.266376612057909,train,0,-4.0,-3.2
-2.6700900162716144,-3.468964283824169,0.7988742675525551,0.6431107257361238,1,3.6359555120010487,train,0,-4.0,-3.2
-3.760473428438965,-3.5880887103533534,-0.17238471808561132,0.8636155097314702,1,3.2022981404664987,train,0,-4.0,-3.2
-2.8362822912804866,-3.2443241952073496,0.4080419039268628,0.20510187221959536,1,4.309135699400415,train,0,-4.0,-3.2
-3.7226369269376085,-3.530755967598406,-0.19188095933920277,0.7588288473711279,1,3.4170713379779616,train,0,-4.0,-3.2
-4.04081372091729,-3.2772784677696936,-0.7635352531475965,0.2705397069724461,0,0.6763492674311153,train,0,-4.0,-3.2
-3.701891604404951,-3.89002023668301,0.1881286322780593,1.3609747957510117,1,1.9155695415661054,train,0,-4.0,-3.2
-3.5866680341381976,-3.888578922199393,0.30191088806119565,1.3588611082666753,0,3.397152770666688,train,0,-4.0,-3.2
-2.5781514395130243,-3.354086969032381,0.7759355295193571,0.42179753290538186,1,4.005402855022833,train,0,-4.0,-3.2
-3.7481267462619634,-3.6818585304115734,-0.0662682158503898,1.0287280366727591,0,2.571820091681898,train,0,-4.0,-3.2
-4.23813388053387,-3.867716642306454,-0.3704172382274166,1.3279526570093512,0,3.319881642523378,train,0,-4.0,-3.2
-2.920336477711757,-3.257993135683173,0.33765665797141575,0.2322756140335503,0,0.5806890350838757,train,0,-4.0,-3.2
-3.5773450568609557,-3.721787312203595,0.14444225534263933,1.0963735021358396,0,2.740933755339599,train,0,-4.0,-3.2
-3.230951271217492,-3.3993503174910757,0.16839904627358343,0.5098258725306125,0,1.2745646813265312,train,0,-4.0,-3.2
-3.463069233968006,-3.419201611719639,-0.04386762224836666,0.5481138739753474,1,3.8021782739617223,train,0,-4.0,-3.2
-2.5971519850390905,-3.2933551270353525,0.6962031419962618,0.3023611644785175,1,4.179663940564989,train,0,-4.0,-3.2
-3.279366604530079,-3.501062234355513,0.22169562982543423,0.7035555321331352,1,3.5239357714284916,train,0,-4.0,-3.2
-2.256450827773542,-3.3992460527781305,1.1427952250045887,0.5096242293101085,1,3.8662139640374167,train,0,-4.0,-3.2
-3.054247307281423,-3.720881326417726,0.6666340191363028,1.0948575991688754,0,2.7371439979221885,train,0,-4.0,-3.2
-3.388627808927853,-3.784057686587979,0.3954298776601261,1.198341634952649,1,2.3932988565638027,train,0,-4.0,-3.2
-4.2597540298129015,-3.283291025443147,-0.9764630043697544,0.2824493351174946,0,0.7061233377937365,train,0,-4.0,-3.2
-3.296135479925587,-3.6575270481029643,0.3613915681773774,0.9866956612959378,1,2.9281548498667256,train,0,-4.0,-3.2
-2.975958640093056,-3.2281279622812917,0.25216932218823573,0.17285469573915607,1,4.349642551816987,train,0,-4.0,-3.2
-2.9826757980631085,-3.469246801745242,0.4865710036821334,0.6436457272927294,0,1.6091143182318235,train,0,-4.0,-3.2
-2.8759781670083475,-3.5026434238327027,0.6266652568243553,0.7065149023014313,0,1.7662872557535783,train,0,-4.0,-3.2
-4.148730136710656,-3.9082032216373,-0.24052691507335597,1.387395870480357,0,3.4684896762008925,train,0,-4.0,-3.2
-2.746005221964099,-3.2404085930343434,0.49440337107024457,0.19731040350864068,0,0.4932760087716017,train,0,-4.0,-3.2
-3.9774535518275016,-3.6400702932160476,-0.33738325861145385,0.9561779732993193,0,2.390444933248298,train,0,-4.0,-3.2
-2.364361463484874,-3.537288308490295,1.1729268450054207,0.7709003654567761,0,1.9272509136419402,train,0,-4.0,-3.2
-4.472661557701324,-3.6734905577909753,-0.7991709999103489,1.0143399098204793,0,2.535849774551198,train,0,-4.0,-3.2
-4.866791552044848,-3.810378415805578,-1.05641313623927,1.2400675672101578,1,2.2769351668390136,train,0,-4.0,-3.2
-4.267729143044657,-3.277296383550197,-0.9904327594944597,0.27057520915478306,0,0.6764380228869576,train,0,-4.0,-3.2
-4.07538976116,-3.5410564106621716,-0.5343333504978289,0.7778487477969951,1,3.3792925279006356,train,0,-4.0,-3.2
-4.669172977510909,-3.9977037383750726,-0.6714692391358368,1.5105991292483254,0,3.7764978231208133,train,0,-4.0,-3.2
-2.332636726881236,-3.506284069103421,1.1736473422221851,0.7133220427706017,0,1.7833051069265045,train,0,-4.0,-3.2
-3.9345837774292334,-3.738684078582323,-0.19589969884691052,1.1244790757109944,0,2.8111976892774857,train,0,-4.0,-3.2
-4.383958991820374,-3.5783535181939126,-0.8056054736264615,0.8460132451555313,0,2.1150331128888284,train,0,-4.0,-3.2
-2.6226165344835053,-3.2912463205513807,0.6686297860678752,0.29819135885286624,1,4.185441543232609,train,0,-4.0,-3.2
-4.066098555290956,-3.714184191998,-0.3519143632929555,1.083624105804305,0,2.7090602645107627,train,0,-4.0,-3.2
-4.0152839051889995,-3.2731718792641606,-0.7421120259248384,0.2623997606367003,1,4.234194931612271,train,0,-4.0,-3.2
